state,floor,FIPS,radon,log_radon
ID,0,16001,1.1,0.09531017980432493
ID,0,16001,1.3,0.26236426446749106
ID,0,16001,2.7,0.9932517730102834
ID,1,16001,0.1,-2.3025850929940455
ID,1,16001,0.2,-1.6094379124341003
ID,1,16001,1.6,0.47000362924573563
ID,1,16001,0.9,-0.10536051565782628
ID,1,16001,0.6,-0.5108256237659907
ID,1,16001,1.0,0.0
ID,1,16001,0.9,-0.10536051565782628
ID,1,16001,4.3,1.4586150226995167
ID,1,16001,1.4,0.3364722366212129
ID,1,16001,0.8,-0.2231435513142097
ID,1,16001,1.8,0.5877866649021191
ID,1,16001,1.2,0.1823215567939546
ID,1,16001,0.6,-0.5108256237659907
ID,1,16001,0.9,-0.10536051565782628
ID,1,16001,3.7,1.308332819650179
ID,1,16001,3.8,1.33500106673234
ID,1,16001,0.5,-0.6931471805599453
ID,1,16001,1.9,0.6418538861723947
ID,1,16001,1.0,0.0
ID,1,16001,2.7,0.9932517730102834
ID,1,16001,2.3,0.8329091229351039
ID,1,16001,1.0,0.0
ID,1,16001,2.2,0.7884573603642703
ID,1,16001,1.3,0.26236426446749106
ID,1,16001,2.7,0.9932517730102834
ID,1,16001,1.9,0.6418538861723947
ID,1,16001,2.1,0.7419373447293773
ID,1,16001,3.3,1.1939224684724346
ID,1,16001,1.1,0.09531017980432493
ID,1,16001,1.7,0.5306282510621704
ID,1,16001,3.2,1.1631508098056809
ID,1,16001,1.7,0.5306282510621704
ID,1,16001,0.9,-0.10536051565782628
ID,1,16001,1.5,0.4054651081081644
ID,1,16001,0.9,-0.10536051565782628
ID,1,16001,1.3,0.26236426446749106
ID,1,16001,0.7,-0.35667494393873245
ID,1,16001,1.7,0.5306282510621704
ID,1,16001,3.8,1.33500106673234
ID,1,16001,3.3,1.1939224684724346
ID,1,16001,0.6,-0.5108256237659907
ID,1,16001,1.9,0.6418538861723947
ID,1,16001,1.9,0.6418538861723947
ID,1,16001,0.7,-0.35667494393873245
ID,1,16001,1.9,0.6418538861723947
ID,1,16001,0.1,-2.3025850929940455
ID,1,16001,1.8,0.5877866649021191
ID,1,16001,1.1,0.09531017980432493
ID,1,16001,0.4,-0.916290731874155
ID,1,16001,0.2,-1.6094379124341003
ID,1,16001,1.6,0.47000362924573563
ID,1,16001,0.1,-2.3025850929940455
ID,1,16001,0.8,-0.2231435513142097
ID,1,16001,1.7,0.5306282510621704
ID,1,16001,3.2,1.1631508098056809
ID,1,16001,0.3,-1.2039728043259361
ID,1,16001,0.1,-2.3025850929940455
ID,1,16001,3.2,1.1631508098056809
ID,1,16001,1.5,0.4054651081081644
ID,1,16001,1.1,0.09531017980432493
ID,1,16001,0.6,-0.5108256237659907
ID,1,16001,4.3,1.4586150226995167
ID,2,16001,1.5,0.4054651081081644
ID,1,16001,1.3,0.26236426446749106
ID,0,16001,5.8,1.7578579175523736
ID,0,16001,1.8,0.5877866649021191
ID,0,16001,0.7,-0.35667494393873245
ID,0,16001,3.5,1.252762968495368
ID,0,16001,0.9,-0.10536051565782628
ID,0,16001,2.6,0.9555114450274363
ID,0,16001,3.5,1.252762968495368
ID,0,16001,4.4,1.4816045409242156
ID,0,16001,2.5,0.9162907318741551
ID,0,16001,3.0,1.0986122886681098
ID,0,16001,2.8,1.0296194171811581
ID,0,16001,2.4,0.8754687373538999
ID,0,16001,4.5,1.5040773967762742
ID,0,16001,3.0,1.0986122886681098
ID,1,16001,4.0,1.3862943611198906
ID,1,16001,8.4,2.128231705849268
ID,1,16001,1.7,0.5306282510621704
ID,1,16001,1.6,0.47000362924573563
ID,1,16001,0.1,-2.3025850929940455
ID,1,16001,1.3,0.26236426446749106
ID,1,16001,2.3,0.8329091229351039
ID,1,16001,0.8,-0.2231435513142097
ID,1,16001,2.0,0.6931471805599453
ID,1,16001,2.0,0.6931471805599453
ID,1,16001,4.5,1.5040773967762742
ID,1,16001,4.5,1.5040773967762742
ID,1,16001,0.9,-0.10536051565782628
ID,1,16001,0.1,-2.3025850929940455
ID,1,16001,0.8,-0.2231435513142097
ID,1,16001,1.9,0.6418538861723947
ID,1,16001,0.8,-0.2231435513142097
ID,1,16001,1.2,0.1823215567939546
ID,1,16001,0.4,-0.916290731874155
ID,1,16001,3.1,1.1314021114911006
ID,1,16001,3.4,1.2237754316221157
ID,1,16001,1.2,0.1823215567939546
ID,1,16001,1.8,0.5877866649021191
ID,1,16001,0.4,-0.916290731874155
ID,2,16001,2.6,0.9555114450274363
ID,1,16001,0.1,-2.3025850929940455
ID,1,16021,0.3,-1.2039728043259361
ID,0,16021,2.7,0.9932517730102834
ID,0,16021,3.9,1.3609765531356006
ID,0,16021,1.6,0.47000362924573563
ID,0,16021,1.7,0.5306282510621704
ID,1,16021,2.8,1.0296194171811581
ID,1,16057,0.2,-1.6094379124341003
ID,1,16017,0.8,-0.2231435513142097
ID,1,16017,5.6,1.7227665977411035
ID,9,16055,16.8,2.8213788864092133
ID,0,16055,2.6,0.9555114450274363
ID,0,16055,6.8,1.916922612182061
ID,0,16055,3.7,1.308332819650179
ID,0,16055,3.5,1.252762968495368
ID,0,16055,5.8,1.7578579175523736
ID,0,16055,2.6,0.9555114450274363
ID,0,16055,8.1,2.0918640616783932
ID,0,16055,19.5,2.970414465569701
ID,0,16055,8.1,2.0918640616783932
ID,1,16055,0.9,-0.10536051565782628
ID,1,16055,5.9,1.7749523509116738
ID,1,16055,2.5,0.9162907318741551
ID,1,16079,4.8,1.5686159179138452
ID,1,16055,0.8,-0.2231435513142097
ID,1,16055,0.7,-0.35667494393873245
ID,1,16055,0.2,-1.6094379124341003
ID,1,16055,0.2,-1.6094379124341003
ID,1,16017,0.4,-0.916290731874155
ID,0,16057,3.0,1.0986122886681098
ID,1,16009,0.5,-0.6931471805599453
ID,1,16057,0.3,-1.2039728043259361
ID,0,16057,4.4,1.4816045409242156
ID,0,16057,7.5,2.0149030205422647
ID,0,16057,1.4,0.3364722366212129
ID,1,16057,1.3,0.26236426446749106
ID,1,16057,0.1,-2.3025850929940455
ID,1,16057,0.9,-0.10536051565782628
ID,0,16055,2.6,0.9555114450274363
ID,0,16055,12.8,2.5494451709255714
ID,0,16055,12.5,2.5257286443082556
ID,0,16055,49.0,3.8918202981106265
ID,1,16055,13.9,2.631888840136646
ID,1,16055,0.4,-0.916290731874155
ID,0,16017,3.7,1.308332819650179
ID,0,16017,2.4,0.8754687373538999
ID,1,16079,1.0,0.0
ID,1,16079,2.8,1.0296194171811581
ID,0,16079,0.5,-0.6931471805599453
ID,0,16079,7.3,1.9878743481543455
ID,1,16079,0.5,-0.6931471805599453
ID,1,16079,1.5,0.4054651081081644
ID,0,16057,3.9,1.3609765531356006
ID,0,16057,1.0,0.0
ID,0,16057,18.1,2.89591193827178
ID,0,16057,4.3,1.4586150226995167
ID,0,16057,2.2,0.7884573603642703
ID,0,16057,1.0,0.0
ID,0,16057,1.3,0.26236426446749106
ID,0,16057,0.1,-2.3025850929940455
ID,0,16057,0.2,-1.6094379124341003
ID,0,16057,0.3,-1.2039728043259361
ID,0,16057,14.7,2.6878474937846906
ID,0,16057,0.1,-2.3025850929940455
ID,0,16057,1.0,0.0
ID,0,16057,0.4,-0.916290731874155
ID,0,16057,0.9,-0.10536051565782628
ID,0,16057,3.2,1.1631508098056809
ID,0,16057,3.5,1.252762968495368
ID,0,16057,0.6,-0.5108256237659907
ID,0,16057,10.6,2.3608540011180215
ID,0,16057,0.7,-0.35667494393873245
ID,0,16057,0.2,-1.6094379124341003
ID,0,16057,0.6,-0.5108256237659907
ID,1,16057,0.1,-2.3025850929940455
ID,1,16057,0.1,-2.3025850929940455
ID,1,16057,0.4,-0.916290731874155
ID,1,16057,0.1,-2.3025850929940455
ID,1,16057,2.6,0.9555114450274363
ID,1,16057,1.8,0.5877866649021191
ID,1,16057,0.1,-2.3025850929940455
ID,1,16057,0.2,-1.6094379124341003
ID,1,16057,2.0,0.6931471805599453
ID,1,16057,0.4,-0.916290731874155
ID,1,16057,0.5,-0.6931471805599453
ID,1,16057,6.0,1.791759469228055
ID,1,16057,0.3,-1.2039728043259361
ID,1,16057,0.1,-2.3025850929940455
ID,1,16057,0.5,-0.6931471805599453
ID,9,16079,17.6,2.8678989020441064
ID,0,16079,30.1,3.40452517175483
ID,1,16017,0.3,-1.2039728043259361
ID,1,16017,0.8,-0.2231435513142097
ID,0,16055,1.9,0.6418538861723947
ID,0,16055,18.3,2.9069010598473755
ID,1,16055,0.9,-0.10536051565782628
ID,1,16055,2.4,0.8754687373538999
ID,1,16055,0.1,-2.3025850929940455
ID,1,16055,0.1,-2.3025850929940455
ID,1,16057,2.9,1.0647107369924282
ID,1,16057,0.8,-0.2231435513142097
ID,1,16017,1.1,0.09531017980432493
ID,1,16017,0.3,-1.2039728043259361
ID,0,16057,1.7,0.5306282510621704
ID,1,16057,0.1,-2.3025850929940455
ID,0,16017,16.7,2.8154087194227095
ID,1,16017,0.1,-2.3025850929940455
ID,9,16009,0.1,-2.3025850929940455
ID,0,16017,16.6,2.8094026953624978
ID,1,16017,0.4,-0.916290731874155
ID,1,16017,1.0,0.0
ID,9,16017,2.6,0.9555114450274363
ID,1,16017,0.3,-1.2039728043259361
ID,1,16017,0.1,-2.3025850929940455
ID,0,16009,0.4,-0.916290731874155
ID,1,16079,7.0,1.9459101490553132
ID,0,16057,0.7,-0.35667494393873245
ID,1,16057,1.1,0.09531017980432493
ID,1,16057,3.9,1.3609765531356006
ID,1,16057,0.9,-0.10536051565782628
ID,9,16079,0.6,-0.5108256237659907
IL,0,17097,2.6,0.9555114450274363
IL,0,17097,0.7,-0.35667494393873245
IL,0,17031,2.8,1.0296194171811581
IL,0,17031,0.8,-0.2231435513142097
IL,2,17031,0.9,-0.10536051565782628
IL,1,17031,1.2,0.1823215567939546
IL,1,17031,2.3,0.8329091229351039
IL,1,17031,2.0,0.6931471805599453
IL,0,17031,0.7,-0.35667494393873245
IL,0,17097,0.9,-0.10536051565782628
IL,0,17031,1.5,0.4054651081081644
IL,0,17031,1.8,0.5877866649021191
IL,9,17111,1.8,0.5877866649021191
IL,9,17111,2.3,0.8329091229351039
IL,0,17111,4.1,1.410986973710262
IL,0,17111,7.7,2.0412203288596382
IL,0,17111,5.2,1.6486586255873816
IL,0,17111,5.0,1.6094379124341003
IL,1,17111,3.2,1.1631508098056809
IL,1,17111,1.2,0.1823215567939546
IL,1,17111,1.2,0.1823215567939546
IL,0,17097,1.4,0.3364722366212129
IL,0,17097,1.4,0.3364722366212129
IL,0,17031,16.0,2.772588722239781
IL,0,17031,1.5,0.4054651081081644
IL,0,17097,0.1,-2.3025850929940455
IL,0,17031,0.1,-2.3025850929940455
IL,9,17031,1.2,0.1823215567939546
IL,0,17031,0.3,-1.2039728043259361
IL,0,17031,0.3,-1.2039728043259361
IL,1,17097,0.6,-0.5108256237659907
IL,1,17097,0.1,-2.3025850929940455
IL,0,17111,0.6,-0.5108256237659907
IL,0,17111,0.8,-0.2231435513142097
IL,0,17097,0.9,-0.10536051565782628
IL,1,17097,2.1,0.7419373447293773
IL,1,17097,0.1,-2.3025850929940455
IL,9,17097,0.2,-1.6094379124341003
IL,0,17097,0.6,-0.5108256237659907
IL,0,17097,3.5,1.252762968495368
IL,0,17097,0.7,-0.35667494393873245
IL,0,17097,1.7,0.5306282510621704
IL,1,17097,0.1,-2.3025850929940455
IL,1,17097,0.2,-1.6094379124341003
IL,0,17097,1.2,0.1823215567939546
IL,0,17097,2.1,0.7419373447293773
IL,1,17097,4.2,1.4350845252893227
IL,0,17111,7.3,1.9878743481543455
IL,0,17111,1.3,0.26236426446749106
IL,0,17111,1.2,0.1823215567939546
IL,0,17111,1.4,0.3364722366212129
IL,1,17111,0.7,-0.35667494393873245
IL,0,17031,1.6,0.47000362924573563
IL,0,17031,2.5,0.9162907318741551
IL,0,17031,1.4,0.3364722366212129
IL,0,17031,3.8,1.33500106673234
IL,0,17031,2.2,0.7884573603642703
IL,0,17097,1.0,0.0
IL,0,17031,1.5,0.4054651081081644
IL,0,17031,1.7,0.5306282510621704
IL,0,17031,0.9,-0.10536051565782628
IL,9,17097,0.2,-1.6094379124341003
IL,0,17097,0.8,-0.2231435513142097
IL,0,17097,3.5,1.252762968495368
IL,0,17097,9.4,2.2407096892759584
IL,0,17031,0.8,-0.2231435513142097
IL,0,17031,0.2,-1.6094379124341003
IL,0,17111,6.3,1.840549633397487
IL,0,17097,0.7,-0.35667494393873245
IL,0,17031,0.5,-0.6931471805599453
IL,0,17031,0.8,-0.2231435513142097
IL,0,17031,0.2,-1.6094379124341003
IL,0,17031,2.1,0.7419373447293773
IL,0,17031,0.6,-0.5108256237659907
IL,1,17031,1.2,0.1823215567939546
IL,0,17097,3.9,1.3609765531356006
IL,0,17111,3.8,1.33500106673234
IL,0,17111,1.4,0.3364722366212129
IL,0,17111,2.8,1.0296194171811581
IL,0,17097,0.8,-0.2231435513142097
IL,0,17043,2.9,1.0647107369924282
IL,0,17043,0.6,-0.5108256237659907
IL,0,17043,2.0,0.6931471805599453
IL,0,17043,2.0,0.6931471805599453
IL,0,17111,8.0,2.0794415416798357
IL,0,17111,1.1,0.09531017980432493
IL,1,17089,1.3,0.26236426446749106
IL,0,17043,2.0,0.6931471805599453
IL,1,17031,1.1,0.09531017980432493
IL,1,17031,2.5,0.9162907318741551
IL,1,17031,0.7,-0.35667494393873245
IL,1,17031,0.1,-2.3025850929940455
IL,1,17089,9.4,2.2407096892759584
IL,0,17141,1.2,0.1823215567939546
IL,0,17089,2.1,0.7419373447293773
IL,0,17031,10.9,2.388762789235098
IL,0,17089,5.2,1.6486586255873816
IL,1,17089,1.4,0.3364722366212129
IL,9,17089,6.8,1.916922612182061
IL,0,17089,7.0,1.9459101490553132
IL,1,17089,0.9,-0.10536051565782628
IL,0,17089,14.6,2.681021528714291
IL,9,17043,0.9,-0.10536051565782628
IL,0,17043,2.3,0.8329091229351039
IL,0,17043,1.1,0.09531017980432493
IL,0,17043,0.9,-0.10536051565782628
IL,0,17043,1.8,0.5877866649021191
IL,1,17043,2.1,0.7419373447293773
IL,0,17031,3.0,1.0986122886681098
IL,9,17043,0.5,-0.6931471805599453
IL,0,17043,4.7,1.547562508716013
IL,0,17043,12.4,2.517696472610991
IL,0,17043,22.9,3.131136910560194
IL,0,17043,3.3,1.1939224684724346
IL,0,17043,1.2,0.1823215567939546
IL,0,17043,2.3,0.8329091229351039
IL,0,17111,10.2,2.322387720290225
IL,1,17043,0.9,-0.10536051565782628
IL,9,17043,1.8,0.5877866649021191
IL,0,17043,10.5,2.3513752571634776
IL,1,17043,3.0,1.0986122886681098
IL,1,17043,0.9,-0.10536051565782628
IL,1,17043,1.5,0.4054651081081644
IL,0,17031,6.3,1.840549633397487
IL,0,17031,2.6,0.9555114450274363
IL,0,17031,2.2,0.7884573603642703
IL,0,17043,2.3,0.8329091229351039
IL,1,17031,1.8,0.5877866649021191
IL,0,17043,0.9,-0.10536051565782628
IL,0,17031,2.8,1.0296194171811581
IL,0,17043,0.4,-0.916290731874155
IL,9,17089,3.8,1.33500106673234
IL,1,17089,2.5,0.9162907318741551
IL,0,17089,1.0,0.0
IL,0,17089,2.5,0.9162907318741551
IL,9,17089,6.0,1.791759469228055
IL,0,17043,0.3,-1.2039728043259361
IL,0,17043,3.9,1.3609765531356006
IL,0,17043,1.7,0.5306282510621704
IL,0,17043,1.6,0.47000362924573563
IL,0,17043,7.0,1.9459101490553132
IL,0,17043,9.5,2.2512917986064953
IL,0,17043,16.3,2.791165107812717
IL,0,17043,1.8,0.5877866649021191
IL,0,17043,4.7,1.547562508716013
IL,0,17043,3.4,1.2237754316221157
IL,0,17043,0.2,-1.6094379124341003
IL,0,17043,1.6,0.47000362924573563
IL,0,17043,4.0,1.3862943611198906
IL,0,17043,1.5,0.4054651081081644
IL,0,17043,1.5,0.4054651081081644
IL,1,17043,0.2,-1.6094379124341003
IL,1,17043,1.0,0.0
IL,0,17043,6.7,1.9021075263969205
IL,0,17043,2.1,0.7419373447293773
IL,0,17031,2.4,0.8754687373538999
IL,0,17031,0.5,-0.6931471805599453
IL,0,17031,0.8,-0.2231435513142097
IL,1,17031,3.2,1.1631508098056809
IL,0,17031,0.1,-2.3025850929940455
IL,0,17031,1.2,0.1823215567939546
IL,0,17031,3.5,1.252762968495368
IL,0,17031,0.3,-1.2039728043259361
IL,0,17031,4.5,1.5040773967762742
IL,0,17031,2.8,1.0296194171811581
IL,0,17031,0.7,-0.35667494393873245
IL,9,17141,2.5,0.9162907318741551
IL,1,17031,0.8,-0.2231435513142097
IL,1,17031,0.6,-0.5108256237659907
IL,1,17031,4.9,1.589235205116581
IL,1,17197,0.1,-2.3025850929940455
IL,0,17197,0.6,-0.5108256237659907
IL,0,17031,1.8,0.5877866649021191
IL,1,17031,0.1,-2.3025850929940455
IL,1,17031,0.8,-0.2231435513142097
IL,0,17031,0.5,-0.6931471805599453
IL,0,17031,1.0,0.0
IL,0,17031,1.8,0.5877866649021191
IL,0,17031,1.6,0.47000362924573563
IL,9,17197,1.7,0.5306282510621704
IL,0,17197,5.4,1.6863989535702288
IL,0,17197,4.4,1.4816045409242156
IL,0,17197,4.2,1.4350845252893227
IL,0,17197,4.9,1.589235205116581
IL,0,17197,2.1,0.7419373447293773
IL,0,17031,0.9,-0.10536051565782628
IL,0,17031,6.9,1.9315214116032138
IL,0,17197,2.6,0.9555114450274363
IL,1,17197,0.9,-0.10536051565782628
IL,0,17197,2.2,0.7884573603642703
IL,0,17197,6.8,1.916922612182061
IL,0,17063,5.6,1.7227665977411035
IL,0,17197,34.9,3.5524868292083815
IL,0,17197,0.9,-0.10536051565782628
IL,0,17197,2.1,0.7419373447293773
IL,0,17197,9.9,2.2925347571405443
IL,0,17197,1.5,0.4054651081081644
IL,1,17197,1.1,0.09531017980432493
IL,0,17031,0.4,-0.916290731874155
IL,9,17031,0.8,-0.2231435513142097
IL,0,17031,0.2,-1.6094379124341003
IL,0,17031,2.8,1.0296194171811581
IL,0,17031,0.1,-2.3025850929940455
IL,1,17031,0.7,-0.35667494393873245
IL,1,17031,2.2,0.7884573603642703
IL,1,17031,0.3,-1.2039728043259361
IL,0,17031,0.3,-1.2039728043259361
IL,0,17031,0.5,-0.6931471805599453
IL,0,17031,1.2,0.1823215567939546
IL,0,17031,2.2,0.7884573603642703
IL,0,17197,9.4,2.2407096892759584
IL,1,17031,1.2,0.1823215567939546
IL,0,17031,0.1,-2.3025850929940455
IL,9,17031,1.5,0.4054651081081644
IL,1,17063,4.5,1.5040773967762742
IL,1,17031,2.0,0.6931471805599453
IL,9,17031,0.5,-0.6931471805599453
IL,1,17031,1.4,0.3364722366212129
IL,1,17197,2.7,0.9932517730102834
IL,1,17043,0.4,-0.916290731874155
IL,0,17089,4.3,1.4586150226995167
IL,0,17089,2.5,0.9162907318741551
IL,1,17089,1.3,0.26236426446749106
IL,0,17089,0.9,-0.10536051565782628
IL,0,17089,2.7,0.9932517730102834
IL,0,17089,4.6,1.5260563034950492
IL,0,17089,3.1,1.1314021114911006
IL,0,17089,3.7,1.308332819650179
IL,1,17089,4.4,1.4816045409242156
IL,1,17089,5.0,1.6094379124341003
IL,0,17031,1.7,0.5306282510621704
IL,0,17043,2.2,0.7884573603642703
IL,0,17043,1.7,0.5306282510621704
IL,0,17043,5.6,1.7227665977411035
IL,0,17043,1.3,0.26236426446749106
IL,0,17043,3.0,1.0986122886681098
IL,1,17043,1.2,0.1823215567939546
IL,0,17043,1.4,0.3364722366212129
IL,0,17043,4.0,1.3862943611198906
IL,0,17043,1.0,0.0
IL,0,17043,2.8,1.0296194171811581
IL,1,17043,0.8,-0.2231435513142097
IL,1,17043,0.1,-2.3025850929940455
IL,0,17043,0.7,-0.35667494393873245
IL,1,17043,0.1,-2.3025850929940455
IL,0,17043,4.3,1.4586150226995167
IL,1,17043,3.7,1.308332819650179
IL,0,17031,2.9,1.0647107369924282
IL,1,17031,1.2,0.1823215567939546
IL,0,17043,10.0,2.302585092994046
IL,0,17043,6.2,1.824549292051046
IL,0,17043,1.6,0.47000362924573563
IL,0,17043,3.3,1.1939224684724346
IL,0,17043,3.7,1.308332819650179
IL,0,17043,1.2,0.1823215567939546
IL,0,17043,3.5,1.252762968495368
IL,9,17093,6.2,1.824549292051046
IL,0,17093,4.1,1.410986973710262
IL,0,17093,5.4,1.6863989535702288
IL,9,17197,5.9,1.7749523509116738
IL,0,17031,1.2,0.1823215567939546
IL,1,17043,1.2,0.1823215567939546
IL,1,17043,0.4,-0.916290731874155
IL,0,17031,1.2,0.1823215567939546
IL,0,17031,4.1,1.410986973710262
IL,0,17043,1.6,0.47000362924573563
IL,0,17043,1.1,0.09531017980432493
IL,0,17043,2.1,0.7419373447293773
IL,1,17043,1.7,0.5306282510621704
IL,1,17043,4.9,1.589235205116581
IL,0,17093,3.2,1.1631508098056809
IL,0,17043,3.8,1.33500106673234
IL,0,17043,0.8,-0.2231435513142097
IL,1,17043,0.7,-0.35667494393873245
IL,0,17031,0.1,-2.3025850929940455
IL,0,17031,0.3,-1.2039728043259361
IL,9,17031,0.1,-2.3025850929940455
IL,1,17031,0.1,-2.3025850929940455
IL,0,17031,0.1,-2.3025850929940455
IL,9,17031,4.0,1.3862943611198906
IL,0,17031,2.1,0.7419373447293773
IL,0,17031,1.0,0.0
IL,0,17031,2.5,0.9162907318741551
IL,0,17031,0.5,-0.6931471805599453
IL,0,17031,1.9,0.6418538861723947
IL,0,17031,0.9,-0.10536051565782628
IL,0,17031,1.4,0.3364722366212129
IL,0,17031,0.7,-0.35667494393873245
IL,0,17031,2.0,0.6931471805599453
IL,0,17031,3.0,1.0986122886681098
IL,0,17031,1.6,0.47000362924573563
IL,0,17031,0.1,-2.3025850929940455
IL,0,17031,2.1,0.7419373447293773
IL,0,17031,2.9,1.0647107369924282
IL,0,17031,0.4,-0.916290731874155
IL,9,17031,3.8,1.33500106673234
IL,0,17031,0.4,-0.916290731874155
IL,0,17031,1.2,0.1823215567939546
IL,1,17031,0.1,-2.3025850929940455
IL,1,17031,0.3,-1.2039728043259361
IL,0,17031,1.2,0.1823215567939546
IL,0,17031,0.1,-2.3025850929940455
IL,1,17031,0.4,-0.916290731874155
IL,0,17031,0.1,-2.3025850929940455
IL,0,17031,1.1,0.09531017980432493
IL,0,17031,1.0,0.0
IL,0,17091,6.9,1.9315214116032138
IL,1,17091,0.9,-0.10536051565782628
IL,1,17091,3.1,1.1314021114911006
IL,1,17091,2.3,0.8329091229351039
IL,1,17091,0.3,-1.2039728043259361
IL,0,17091,0.7,-0.35667494393873245
IL,0,17075,0.7,-0.35667494393873245
IL,1,17053,4.3,1.4586150226995167
IL,0,17105,9.7,2.272125885509337
IL,0,17075,2.7,0.9932517730102834
IL,0,17075,3.9,1.3609765531356006
IL,0,17053,1.4,0.3364722366212129
IL,1,17053,6.1,1.8082887711792655
IL,1,17053,0.4,-0.916290731874155
IL,0,17183,0.8,-0.2231435513142097
IL,0,17183,2.7,0.9932517730102834
IL,1,17183,0.7,-0.35667494393873245
IL,1,17091,0.1,-2.3025850929940455
IL,1,17091,2.2,0.7884573603642703
IL,1,17053,0.9,-0.10536051565782628
IL,0,17091,1.3,0.26236426446749106
IL,0,17091,0.7,-0.35667494393873245
IL,0,17007,1.7,0.5306282510621704
IL,1,17007,2.4,0.8754687373538999
IL,0,17141,4.4,1.4816045409242156
IL,0,17141,6.9,1.9315214116032138
IL,0,17103,1.7,0.5306282510621704
IL,0,17085,5.3,1.667706820558076
IL,0,17177,28.7,3.3568971227655755
IL,0,17177,5.5,1.7047480922384253
IL,1,17177,3.8,1.33500106673234
IL,0,17177,0.1,-2.3025850929940455
IL,0,17015,2.4,0.8754687373538999
IL,0,17015,1.6,0.47000362924573563
IL,0,17141,2.5,0.9162907318741551
IL,0,17141,3.6,1.2809338454620642
IL,0,17141,7.8,2.0541237336955462
IL,0,17007,2.8,1.0296194171811581
IL,0,17177,6.5,1.8718021769015913
IL,9,17195,2.8,1.0296194171811581
IL,0,17195,3.8,1.33500106673234
IL,0,17201,4.8,1.5686159179138452
IL,0,17201,1.9,0.6418538861723947
IL,0,17015,1.9,0.6418538861723947
IL,0,17201,1.1,0.09531017980432493
IL,0,17195,4.6,1.5260563034950492
IL,0,17195,9.1,2.2082744135228043
IL,0,17201,6.0,1.791759469228055
IL,0,17201,3.4,1.2237754316221157
IL,0,17201,2.7,0.9932517730102834
IL,0,17201,0.9,-0.10536051565782628
IL,0,17201,3.9,1.3609765531356006
IL,0,17201,3.3,1.1939224684724346
IL,0,17201,1.5,0.4054651081081644
IL,0,17201,2.5,0.9162907318741551
IL,0,17201,2.5,0.9162907318741551
IL,9,17201,3.2,1.1631508098056809
IL,0,17201,2.4,0.8754687373538999
IL,0,17201,6.7,1.9021075263969205
IL,0,17201,1.6,0.47000362924573563
IL,0,17201,1.6,0.47000362924573563
IL,0,17201,2.5,0.9162907318741551
IL,1,17201,1.4,0.3364722366212129
IL,0,17161,17.0,2.833213344056216
IL,0,17161,1.2,0.1823215567939546
IL,0,17161,4.6,1.5260563034950492
IL,0,17161,7.7,2.0412203288596382
IL,0,17161,3.1,1.1314021114911006
IL,0,17161,1.8,0.5877866649021191
IL,0,17161,7.0,1.9459101490553132
IL,0,17161,3.3,1.1939224684724346
IL,0,17161,4.8,1.5686159179138452
IL,0,17161,3.5,1.252762968495368
IL,1,17161,1.1,0.09531017980432493
IL,1,17161,0.8,-0.2231435513142097
IL,0,17131,5.9,1.7749523509116738
IL,0,17131,6.2,1.824549292051046
IL,0,17073,1.4,0.3364722366212129
IL,0,17073,1.7,0.5306282510621704
IL,0,17161,2.1,0.7419373447293773
IL,0,17161,4.4,1.4816045409242156
IL,0,17161,5.5,1.7047480922384253
IL,0,17161,12.7,2.5416019934645457
IL,0,17161,6.9,1.9315214116032138
IL,0,17195,0.1,-2.3025850929940455
IL,0,17073,5.5,1.7047480922384253
IL,0,17073,5.3,1.667706820558076
IL,0,17073,4.2,1.4350845252893227
IL,0,17073,2.9,1.0647107369924282
IL,0,17161,6.8,1.916922612182061
IL,0,17161,1.0,0.0
IL,1,17161,0.3,-1.2039728043259361
IL,9,17161,1.9,0.6418538861723947
IL,0,17161,19.7,2.9806186357439426
IL,0,17161,3.8,1.33500106673234
IL,0,17161,0.8,-0.2231435513142097
IL,0,17161,4.1,1.410986973710262
IL,0,17161,2.8,1.0296194171811581
IL,0,17161,2.2,0.7884573603642703
IL,0,17161,2.4,0.8754687373538999
IL,0,17161,8.8,2.174751721484161
IL,0,17161,5.6,1.7227665977411035
IL,0,17161,6.0,1.791759469228055
IL,0,17161,2.2,0.7884573603642703
IL,1,17161,5.0,1.6094379124341003
IL,0,17195,1.0,0.0
IL,0,17073,16.1,2.7788192719904172
IL,0,17161,22.5,3.1135153092103742
IL,0,17161,7.8,2.0541237336955462
IL,0,17161,15.3,2.72785282839839
IL,0,17195,1.1,0.09531017980432493
IL,0,17131,18.8,2.9338568698359038
IL,0,17131,9.9,2.2925347571405443
IL,1,17131,5.6,1.7227665977411035
IL,1,17161,3.3,1.1939224684724346
IL,0,17161,2.7,0.9932517730102834
IL,0,17161,3.4,1.2237754316221157
IL,1,17161,2.2,0.7884573603642703
IL,0,17195,2.1,0.7419373447293773
IL,0,17161,17.2,2.8449093838194073
IL,0,17161,7.5,2.0149030205422647
IL,0,17161,2.8,1.0296194171811581
IL,0,17103,0.9,-0.10536051565782628
IL,0,17099,17.3,2.8507065015037334
IL,1,17099,4.3,1.4586150226995167
IL,0,17099,2.6,0.9555114450274363
IL,1,17099,2.5,0.9162907318741551
IL,0,17099,4.6,1.5260563034950492
IL,0,17099,2.7,0.9932517730102834
IL,0,17099,1.2,0.1823215567939546
IL,0,17099,2.2,0.7884573603642703
